user_name,user_location,user_followers,user_friends,user_verified,date,text,hashtags,source,language,is_retweet
Serkan Ermis,Nederland,22,83,False,2021-04-30 00:14:45,"#motievanafkeur was gewoon een trucje om ervoor te zorgen dat het #motievanwantrouwen  niet werd doorgevoerd bij het stemmen.
#toeslagenaffaire #Omtzigt","['motievanafkeur', 'motievanwantrouwen']",Twitter for Android,nl,False
jasmijn reemer,,9,49,False,2021-04-30 00:10:38,En we schieten er echt weer niets mee op. #DEBAT #toeslagenaffaire #toeslagendebat,"['DEBAT', 'toeslagenaffaire', 'toeslagendebat']",Twitter for Android,nl,False
Ryan,Nederland,342,256,False,2021-04-30 00:10:38,Alle kamerleden die nu tijdens het stemmen het sensibiliseren van kamerlid Omtzigt steunen dienen PER DIRECT uit hun functie ontheven te worden. #toeslagendebat #debat #toeslagenaffaire,,Twitter for iPhone,nl,False
Vagabond,,5,26,False,2021-04-30 00:09:42,En ja hoor zoals verwacht stemmen alle coalitieleden tegen de motie van wantrouwen. 12 uur debatteren voor niks. Laat de leugenaars maar gewoon wegkomen alsof er niets is gebeurd. #notulengate #tweedekamer #toeslagendebat #toeslagenaffaire #notulendebat,,Twitter for Android,nl,False
NaOpenenKoelEnDonkerBewaren,,1,7,False,2021-04-30 00:04:36,"@suusonline Nee. Ik hoor het zo al. Kansloze motie. 
#toeslagendebat #toeslagenaffaire #notulen #notulendebat","['toeslagendebat', 'toeslagenaffaire', 'notulen', 'notulendebat']",TweetDeck,nl,False
Serkan Ermis,Nederland,22,83,False,2021-04-30 00:02:29,"#toeslagenaffaire hoorde ik nou goed dat de staatssecretaris in het debat zij dat ze de 30000 gaan overmaken en als er geen recht blijkt achteraf. 
weer terug gaan vorderen.
Kom op dat kunnen ze die mensen niet aan doen @F_azarkan @PieterOmtzigt @geertwilderspvv",['toeslagenaffaire'],Twitter for Android,nl,False
THERRY Dominique,"Roosendaal,NL",13,80,False,2021-04-29 23:59:57,"#moties #DEBAT #toeslagenaffaire #notulenministerraad #notulen  GAAT GOET ALLES AANGENOMEN, NIET DIE VAN #BBB #horeca verworpen. 3 nog verworpen. Gratis TESTEN verworpen. TOESLAG compensatie, GOED.. ruimte voor ambtenaren: ja","['moties', 'DEBAT', 'toeslagenaffaire', 'notulenministerraad', 'notulen', 'BBB']",Twitter for Android,nl,False
GJHAM, Nederland,215,694,False,2021-04-29 23:59:12,"#Rutte niet trots niet de bedoeling  blablabla 

maar je dèèd t wèl

Kamer niet informeerde
onterecht Slachtoffers maakte #toeslagen
#PieterOmtzigt ""knevelen""monddood proberen te maken en ZIEK MAKEN
#formatieproces #stagneren
#andsoon

#Omtzigt #notulendebat  #toeslagenaffaire https://t.co/YYf1XYhQC4",['Rutte'],Twitter Web App,nl,False
NaOpenenKoelEnDonkerBewaren,,1,7,False,2021-04-29 23:57:53,"Wat deed @khadijaArib dat toch goed dan he, als je het met deze @D66-marionet vergelijkt?
#stemmingen #toeslagendebat #toeslagenaffaire #notulen #notulendebat",['stemmingen'],TweetDeck,nl,False
NaOpenenKoelEnDonkerBewaren,,1,7,False,2021-04-29 23:56:21,"Pauzeknop voor invordering schulden? Niks ervan, kudtburger! #Motieverworpen 
#toeslagendebat #toeslagenaffaire #notulen #notulendebat","['Motieverworpen', 'toeslagendebat', 'toeslagenaffaire', 'notulen', 'notulendebat']",TweetDeck,nl,False
Stichting Korreljozo,"Salt Lake City, UT",43,0,False,2021-04-29 23:53:21,Hoe zou de stemming nu in het kabinet zijn? #durftevragen #dtv #notulendebat #rutte4 #toeslagendebat #toeslagenaffaire,"['durftevragen', 'dtv', 'notulendebat', 'rutte4', 'toeslagendebat', 'toeslagenaffaire']",Twitter for iPhone,nl,False
Stichting Korreljozo,"Salt Lake City, UT",43,0,False,2021-04-29 23:50:30,Waarom zou dit kabinet de getroffen ouders in de #toeslagenaffaire ook Snel tegemoet komen? Die heeft immers al het veld moeten ruimen. #notulendebat #toeslagendebat #poppenkast #notulengate #toeslagaffaire,['toeslagenaffaire'],Twitter for iPhone,nl,False
MinimaKinderen053,"Enschede, Twente",2127,2175,False,2021-04-29 23:49:35,Toch wel weer wrang dat @hermans_sophie @VVD net weer even moest bijkletsen met @markrutte in Vak K. Heeft u het ook gezien? #notuledebat #notulenministerraad #toeslagenschandaal #toeslagenaffaire,,Twitter for Android,nl,False
Kriti💋,,9,97,False,2021-04-29 23:48:26,En eigenlijk is het heel wrang dat cynisme een tool is om dit menselijke drama te kunnen behappen. #sorryseemstobethehardestword #blue #notulendebat #toeslagenaffaire,,Twitter for Android,nl,False
pain in the ass,Netherlands,24,18,False,2021-04-29 23:45:53,"Van huffelen had vooral aandacht voor haar haar, haar makeup, en haar outfit. Carriere maken over de rug van #toeslagenaffaire affaires slachtoffers, schaam je diep!! #eenvandaag #vvd #cda #d66 https://t.co/FzbXG2wzVB",,Twitter for Android,nl,False
Blizzardy,,12,23,False,2021-04-29 23:45:26,"Zo moe. Maar. Stemmingen.

#notulendebat #toeslagenaffaire","['notulendebat', 'toeslagenaffaire']",Twitter for Android,nl,False
Dries van den Enden,"Veldhoven, Nederland",95,347,False,2021-04-29 23:44:55,#notulengate #toeslagenaffaire #notuledebat Waarom heeft niemand gevraagd of ze zichzelf (vak K) capabel vinden om alle problemen die tot nu toe zijn ontstaan op te lossen? En wat 'het volk' zou denken van de stellingname die ze dan zouden nemen?,"['notulengate', 'toeslagenaffaire', 'notuledebat']",Twitter for Android,nl,False
GJHAM, Nederland,215,694,False,2021-04-29 23:43:43,"pfffff tis weer druk op twitter ook tijdens 

#Omtzigt #notulendebat #notulenministerraad #Notulen          #notulengate  #toeslagenaffaire #toeslagenschandaal    #Ruttedoctrine #Rutte3 #Rutteleugenaar #Rutte #ruttefunctieelders https://t.co/3loth9YVYM","['Omtzigt', 'notulendebat', 'notulenministerraad', 'Notulen']",Twitter Web App,nl,False
Nancy Vermaire | MrsMarcom,"Rotterdam, Nederland",881,1417,False,2021-04-29 23:39:16,@GerritDennisen Naar de gedupeerden van de #toeslagenaffaire... 💪,['toeslagenaffaire'],Twitter for iPhone,nl,False
Porschespecialist,Nederland,1338,559,False,2021-04-29 23:38:04,"12 uur lang wauwelen, moties zijn nodeloos tegen zittende demissionaire macht. Minachtend naar stemgerechtigden en samenleving die dit uiteindelijk sponsoren. #notulendebat #Politiek #toeslagenaffaire https://t.co/aX7oSbRoSZ",,Twitter for iPhone,nl,False
Nancy Vermaire | MrsMarcom,"Rotterdam, Nederland",881,1417,False,2021-04-29 23:36:28,@CMDR_drsYell @0Essebes0 Gezien alle missers vind ik dat ze tot nu toe behoorlijk buiten spel staat en zelfs mist voor open doel... #toeslagenaffaire #belastingdienst,,Twitter for iPhone,nl,False
THERRY Dominique,"Roosendaal,NL",13,80,False,2021-04-29 23:33:51,FAMILIEREUNIE ? VOOR HOELANG ? EEN NIEUWE ECHTE STAART ? #toeslagenaffaire #tweedekamer #notulenministerraad #notulen #kabinetsformatie #kabinet #NL 👍🇳🇱#🇪🇺 https://t.co/EsSbIBKQ4G,"['toeslagenaffaire', 'tweedekamer', 'notulenministerraad']",Twitter for Android,nl,False
"Gargouille Lambert, Esq. 💉",Netherlands,115,378,False,2021-04-29 23:32:48,"@MyrtheHilkens Wanneer zal @PieterOmtzigt zijn reactie geven?
Alle coalitiepartijen hebben hun geloofwaardigheid volledig verloren
@MinPres @WBHoekstra @SigridKaag @gertjansegers 
Ook @jesseklaver, @PloumenLilianne en @RobJetten zijn afgeschreven.
Allemaal schuldig.
#toeslagenaffaire",,Twitter for Android,nl,False
HansG,Netherlands,554,703,False,2021-04-29 23:30:56,Als motie @groenlinks @pvda de uitkomst van de weken slepende #toeslagenaffaire  waarom heeft pvda dan #asscher weggestuurd? Die had dan ook wel kunnen blijven. #Groenlinks en #pvda verliezen zich in dezelfde bestuurscultuur die ze anderen verwijten #notulendebat,"['toeslagenaffaire', 'asscher']",Twitter Web App,nl,False
Malevich,"Den Haag, Nederland",0,0,False,2021-04-29 23:28:30,Waarom zit Excellentie @SigridKaag @d66 in Vak K nu? Ze is geen portefeuille verantwoordelijke in de #toeslagenaffaire. Respect dat ze er zit: #leiderschap en slimme politieke kunde #toeslagendebat #tweedekamer @NOS,,Twitter for Android,nl,False
Lizzy,,19,176,False,2021-04-29 23:26:08,Dus er gaan miljarden over de balk en voor Fieldlap zonder testen achteraf dus geen wetenschappelijk onderzoek maar geld voor de slachtoffers in de #toeslagenaffaire is er niet zij mogen weer bezwaar aan maken..HeTIsNiEtteGelOVen...en de kamer gaat niets doen tot zover SP,,Twitter for Android,nl,False
KlaasV,,374,280,False,2021-04-29 23:24:40,"Rutte is niet trots
Ollongren doet belofte
Koolmees reageerde uit frustratie
Hoekstra vroeg alleen maar begrip aan Omtzigt
Kaag bedoelde fatsoenlijk met elkaar omgaan

Zo, dat debat hebben we ook weer gehad ...

#toeslagenaffaire #notulendebat",,Twitter Web App,nl,False
Wilco,,313,716,False,2021-04-29 23:22:22,"Nog 1x.......

Laten ze alle getroffen gezinnen 1 miljoen euro geven en dan uitzoeken wie waar recht op heeft........ik weet zeker dat de @Belastingdienst met 1 week precies weet op hoeveel geld de gezinnen recht hebben......
#toeslagenaffaire 
#toeslagenschandaal 
@MarijnissenL",,Twitter for Android,nl,False
GJHAM, Nederland,215,694,False,2021-04-29 23:22:15,"sorry mar was gecrasched tijdens #Hoekstra`s betoog geloof ik  #leugenpoort ging open ging de leugendetector zoeken op zoek naar de waarheid

 in mn dromen 

#Omtzigt #notulendebat #notulenministerraad #Notulen          #notulengate  #toeslagenaffaire #toeslagenschandaal https://t.co/H0khuicjjm","['Hoekstra', 'leugenpoort']",Twitter Web App,nl,False
Functie Elders,Caribbean,225,424,False,2021-04-29 23:20:04,Wat leuk! De jurk van D’66 staatssecretaris Van Huffelen bestaat uit foto’s van de slachtoffers van de #toeslagenaffaire gelardeerd met foto’s van blauwe enveloppen van de belastingdienst! #debat #notulendebar #Kaag https://t.co/2AYFdNJSI1,,Twitter for iPhone,nl,False
willyweethet,,69,1,False,2021-04-29 23:19:53,"#toeslagenaffaire #notulendebat #notulengate

Moratorium: van Huffelen: nieuwe wet is ingewikkeld/ duurt te lang

Kans voor open doel voor Rutte om in 1 keer de lucht te klaren: stap naar voren en zeg toe: ""ik zorg persoonlijk dat die wet er 1 mei is, net als bij de avondklok""","['toeslagenaffaire', 'notulendebat', 'notulengate']",Twitter Web App,nl,False
HansG,Netherlands,554,703,False,2021-04-29 23:17:51,Strategie van #rutte heeft dus weer goed gewerkt en @groenlinks  @pvda tuinen er weer met open ogen in. #notulendebat #toeslagenaffaire. De pyromaan blust de brand niet !,['rutte'],Twitter Web App,nl,False
Egbert Born,"Amsterdam, Nederland",754,728,False,2021-04-29 23:16:45,"@LamyaeA Dat zijn toch verschillende formuleringen:
Bij 'hier scheidden onze wegen' ga je uit elkaar.
Bij 'hier hadden we een ander vertrekpunt' ben je bijna aan het kussen of knuffelen.
Dit dossier is hard op weg om een slepende affaire te worden. 
#toeslagenaffaire 
#notulengate",,Twitter Web App,nl,False
sabine munzebrock,,582,1906,False,2021-04-29 23:15:48,"#PVV er de Jong pleitte in 2e kamer ook voor een genadeloos harde aanpak bij terugvorderen geld van “uitkeringsfraude”👉
Een ‘korte metten’ mentaliteit die talrijke slachtoffers op zijn geweten heeft en nog steeds welig tiert. #toeslagenaffaire https://t.co/Gvd5twIOlu",['PVV'],Twitter Web App,nl,False
THERRY Dominique,"Roosendaal,NL",13,80,False,2021-04-29 23:13:43,"#toeslagenaffaire #notulen #notulenministerraad #tweedekamer #kabinet  EN AZATKAN OOK VLOT EN AANWEZIG, OOK ZIET ALLES, HEEL BELEEFT. RESPECT. https://t.co/R5ipDWRMUz","['toeslagenaffaire', 'notulen', 'notulenministerraad', 'tweedekamer', 'kabinet']",Twitter for Android,nl,False
Arie-Jan v@n Berkum 🌱,The Interweb,846,577,False,2021-04-29 23:12:27,@Ernystein @WBHoekstra Pieter is niet ziek thuis. Hij is bezig een eigen partij op te zetten. Doei CDA. Mark my words...#toeslagenaffaire #notulengate,,Twitter for iPhone,nl,False
Wilco,,313,716,False,2021-04-29 23:12:15,Ik schrok ook van het getal 270.000 #toeslagenaffaire #notulendebat #toeslagenschandaal,"['toeslagenaffaire', 'notulendebat', 'toeslagenschandaal']",Twitter for Android,nl,False
Jos Vervoort 💉💉,The Netherlands,246,358,False,2021-04-29 23:12:14,"270.000 mensen op de zwarte lijst van de #belastingdienst?? 270.000?? Bij voorbaat gekenmerkt als fraudeur. 
Volgens @AvHuffelen.

#notulendebat #toeslagenschandaal #toeslagenaffaire",['belastingdienst'],Twitter for Android,nl,False
Hans Kuiper,,556,835,False,2021-04-29 23:10:25,Eigenlijk is de tweede kamer bezig met het 'repareren' van een probleem dat zij zelf gecreeerd heeft: #toeslagenaffaire #notulendebat LIVE: Debat over de toeslagenaffaire notulen 'Functie elders' - Tweede K... https://t.co/qj1N3AslAi via @YouTube,,Twitter Web App,nl,False
willyweethet,,69,1,False,2021-04-29 23:09:44,"#toeslagenaffaire #notulendebat #notulengate

Moratorium: van Huffelen: nieuwe wet is ingewikkeld en duurt te lang

Konden we bij de avondklok niet een wet ontwerpen, indienen en goedkeuren in 5 dagen???

Is volgens mij een copy/paste van de huidige wet en snel even door de TK.","['toeslagenaffaire', 'notulendebat', 'notulengate']",Twitter Web App,nl,False
Lukas van der Storm,,6101,1566,False,2021-04-29 23:09:33,Ik vind een moratorium altijd heel erg klinken alsof het iets met de dood te maken heeft. #toeslagenaffaire #notulendebat,"['toeslagenaffaire', 'notulendebat']",Twitter Web App,nl,False
Cor Vosseberg,Leeuwarden,625,450,False,2021-04-29 23:09:20,"Doe maar even nieuwe verkiezingen!. En waarom zijn er ineens geen peilingen meer, vertrouwen- en draagvlak enzo?? #notulendebat #oprutte #toeslagenaffaire",,Twitter for Android,nl,False
TerugNaarBeter,Netherlands,3815,4945,False,2021-04-29 23:08:51,#toeslagenaffaire #notulendebat 16 uur lullen en lullen Moties worden ontraden Wat een vreselijke nederlaag opnieuw voor de oppositie Heel veel ouders in  nog grotere problemen Schuldeisers staan 1 mei op de stoep. Stemmen Nooit Burgeropstand NU! https://t.co/Rvl6IzHuiC,"['toeslagenaffaire', 'notulendebat']",Twitter Web App,nl,False
Knight Of The Member Of Ni 2,,94,642,False,2021-04-29 23:04:38,"@JanTrouw Vreemd, je hoort de laatste tijd de meest achterlijke bedragen voorbij komen naar de meest  achterlijke maatregelingen of doelen. En een zeer ernstige zaak zoals de #toeslagenaffaire dat de maatschappij diep hoort te raken. En verantwoordelijk berecht te worden. Krijg je dit.🤡🌎",,Twitter Web App,nl,False
Stefano,Noord brabant,24,54,False,2021-04-29 23:02:53,"Dus als je een toets maak, waarin een paard, aap, vis en n vogel in n boom wilt krijgen. En je probeert ook nog hulp te bieden, om ze allemaal in de boom te krijgen, dan is het logisch dat het moeilijk is!! #toeslagenaffaire",,Twitter Web App,nl,False
Blizzardy,,12,23,False,2021-04-29 23:00:43,"Lieve Volksvertegenwoordigers/Kamerleden, stem met uw hart. Stem voor het volk dat u vertegenwoordigd. Dit bent u hen verschuldigd, dit is uw werk. Stem voor integriteit, stem voor veiligheid. Stem voor de motie van wantrouwen.

#toeslagenaffaire #notulendebat",,Twitter for Android,nl,False
kiran 🇳🇱,"Amsterdam, Nederland",212,784,False,2021-04-29 22:58:06,"Wat had u anders verwacht @NOS 
Ging het hier om geld te geven aan onze zuiden buren dan was dit allang al geregeld.
#toeslagenaffaire 
#DEBAT https://t.co/2dw6FtnB5T",,Twitter for Android,nl,False
Hans Kuiper,,556,835,False,2021-04-29 22:55:16,"#Europarlement: groen licht voor #coronapaspoort, onbeantwoorde vraag in dit artikel @parool is alleen wanneer je zo'n #paspoort krijgt, is het toch stap op weg naar #corona-#vaccin-#apartheid?  https://t.co/UcmXZr4gHi  veel groter probleem dan #toeslagenaffaire? #notulendebat","['Europarlement', 'coronapaspoort']",Twitter Web App,nl,False
IK,,105,246,False,2021-04-29 22:53:45,"Er is een ""grote groep"" die voorlopig niets uitgekeerd krijgt, zei Van Huffelen. Een aantal noemde ze niet. Het zou om mensen gaan die bijvoorbeeld geen kinderen blijken te hebben of die meer verdienden dan verwacht. #toeslagenaffaire https://t.co/Ts6QZqlrIG",,Twitter for iPhone,nl,False
jimmen,,56,361,False,2021-04-29 22:52:45,"wederom een debat wat eigenlijk niemand meer wat boeit. Die arme mensen zijn tot kwart voor 1 snachts bezig om er omheen te draaien, godsallemachtig wat een kut baan heb je dan. Je krijgt toch geen antwoord als het erop aankomt. #DEBAT #notulendebat #toeslagenaffaire",,Twitter for Android,nl,False
Inge Verdaasdonk,Breda,575,1295,False,2021-04-29 22:47:59,Die #gedupeerde #ouders van de #toeslagenaffaire hebben allemaal #kinderen en vergeet niet dat ook zij enorm #gedupeerd zijn! https://t.co/B0vbR97kUa,"['gedupeerde', 'ouders', 'toeslagenaffaire', 'kinderen']",Twitter for iPhone,nl,False
Cera,,1,4,False,2021-04-29 22:47:59,Iemand compensatie al ontvangen die 30 april word uitbetaald @toeslagherstel #toeslagenaffaire #toeslagenschandaal,"['toeslagenaffaire', 'toeslagenschandaal']",Twitter for Android,nl,False
Johan Derksen,Money City,18807,651,False,2021-04-29 22:47:10,"#notuledebat
Kamerleden zitten letterlijk de gehele dag te debateren voor meer openheid en transparantie en dan komt #Volt met een motie die zegt dat Kamerleden anoniem moeten kunnen stemmen, hoe hypocriet wil je het hebben, echt knettergek, toch!!
#notulengate #toeslagenaffaire",['notuledebat'],Twitter for Android,nl,False
THERRY Dominique,"Roosendaal,NL",13,80,False,2021-04-29 22:44:26,"#simons #tweedekamer #kabinetsformatie #kabinet #notulenministerraad #notulen #toeslagenaffaire OOK VLOT EN INTELLIGENT, VERS, EMPATHIE,LAAT ZICH NIET SOLLEN EVEN MIN DAN DE ANDERE VROUWEN BEDANKT,JULLIE ZIJN EEN MOOIE TOEVOEGING. MAAR DE 🤴👸KONING EN KONINGIN ZIJN: EN #Omtzigt https://t.co/Q1EK8bpJs9","['simons', 'tweedekamer', 'kabinetsformatie', 'kabinet', 'notulenministerraad', 'notulen', 'toeslagenaffaire']",Twitter for Android,nl,False
Brigitta,,110,86,False,2021-04-29 22:44:17,"#toeslagenaffaire 
Waar de verantwoordelijke van de puinhoop, buikpijn en geheugenverlies van krijgen. Krijg ik als gedupeerde bij het minste geringste een misselijk gevoel, zo erg dat ik moet overgeven.🤮🤮",['toeslagenaffaire'],Twitter for Android,nl,False
Ray Heijder,Vernederland,811,802,False,2021-04-29 22:41:33,"Zou ik het in mijn strijd tegen onbehoorlijke gemeenten volhouden tot de #menselijke_maat norm wordt mede nav #toeslagenaffaire, #toeslagendebat en #notuledebat? Of is dat sowieso ijdele hoop?",['menselijke_maat'],Twitter for Android,nl,False
THERRY Dominique,"Roosendaal,NL",13,80,False,2021-04-29 22:37:25,"#DEBAT #tweedekamer #notulen #toeslagenaffaire #kabinetsformatie #kabinet  De NIIEUWE KAMERLEDEN #vanderplas : EEN MOOIE AANVALLER, VLOT EN INTELLIGENT ! OOK BEDANKT ! https://t.co/FNMuTFFl5I","['DEBAT', 'tweedekamer', 'notulen', 'toeslagenaffaire', 'kabinetsformatie', 'kabinet', 'vanderplas']",Twitter for Android,nl,False
